,exp_name,env_name,seed,metric,env_step,value
307,cir,cartpole_balance,2,avg_return,325000,997.6114501953125
308,cir,cartpole_balance,2,avg_return,350000,997.1597900390625
309,cir,cartpole_balance,2,avg_return,375000,994.9404907226562
310,cir,cartpole_balance,2,avg_return,400000,977.5978393554688
311,cir,cartpole_balance,2,avg_return,425000,997.2421875
312,cir,cartpole_balance,2,avg_return,450000,992.41552734375
313,cir,cartpole_balance,2,avg_return,475000,997.8383178710938
314,cir,cartpole_balance,2,avg_return,500000,998.7779541015625
315,cir,cartpole_balance,4,avg_return,0,0
316,cir,cartpole_balance,4,avg_return,25000,991.9950561523438
317,cir,cartpole_balance,4,avg_return,50000,953.8794555664062
318,cir,cartpole_balance,4,avg_return,75000,878.857666015625
319,cir,cartpole_balance,4,avg_return,100000,979.0457763671875
320,cir,cartpole_balance,4,avg_return,125000,986.5325927734375
321,cir,cartpole_balance,4,avg_return,150000,967.2822265625
322,cir,cartpole_balance,4,avg_return,175000,995.9681396484375
323,cir,cartpole_balance,4,avg_return,200000,999.7442626953125
324,cir,cartpole_balance,4,avg_return,225000,998.1979370117188
325,cir,cartpole_balance,4,avg_return,250000,997.4857788085938
326,cir,cartpole_balance,4,avg_return,275000,998.5078125
327,cir,cartpole_balance,4,avg_return,300000,996.6058959960938
328,cir,cartpole_balance,4,avg_return,325000,995.7344360351562
329,cir,cartpole_balance,4,avg_return,350000,984.668701171875
330,cir,cartpole_balance,4,avg_return,375000,999.6981201171875
331,cir,cartpole_balance,4,avg_return,400000,999.5921630859375
332,cir,cartpole_balance,4,avg_return,425000,997.272216796875
333,cir,cartpole_balance,4,avg_return,450000,995.4984741210938
334,cir,cartpole_balance,4,avg_return,475000,999.013427734375
335,cir,cartpole_balance,4,avg_return,500000,998.1031494140625
336,cir,cartpole_balance,5,avg_return,0,0
337,cir,cartpole_balance,5,avg_return,25000,999.2728881835938
338,cir,cartpole_balance,5,avg_return,50000,999.6287231445312
339,cir,cartpole_balance,5,avg_return,75000,990.9121704101562
340,cir,cartpole_balance,5,avg_return,100000,979.284423828125
341,cir,cartpole_balance,5,avg_return,125000,975.4768676757812
342,cir,cartpole_balance,5,avg_return,150000,990.5285034179688
343,cir,cartpole_balance,5,avg_return,175000,989.142333984375
344,cir,cartpole_balance,5,avg_return,200000,989.0739135742188
345,cir,cartpole_balance,5,avg_return,225000,985.1751708984375
346,cir,cartpole_balance,5,avg_return,250000,991.90576171875
347,cir,cartpole_balance,5,avg_return,275000,995.3778686523438
348,cir,cartpole_balance,5,avg_return,300000,976.8751220703125
349,cir,cartpole_balance,5,avg_return,325000,991.565185546875
